414,301,1,0
414,301,2,0
414,301,3,0
414,301,4,0
414,301,5,0
414,301,6,0
414,301,7,0
414,301,8,0
414,301,9,0
414,301,10,0
414,301,11,0
414,301,12,0
414,301,13,0
414,301,14,0
414,301,15,0
414,301,16,0
414,301,17,0
414,301,18,0
414,301,19,0
414,301,20,0
414,301,21,0
414,301,22,0
414,301,23,0
414,301,24,0
414,301,25,0
414,301,26,0
414,301,27,0
414,301,28,0
414,301,29,0
414,301,30,0
414,301,31,0
414,301,32,0
414,301,33,0
414,301,34,0
414,301,35,0
414,301,36,0
414,301,37,0
414,301,38,0
414,301,39,0
414,301,40,0
414,301,41,0
414,301,42,0
414,301,43,0
414,301,44,0
414,301,45,0
414,301,46,0
414,301,47,0
414,301,48,0
414,301,49,0
414,301,50,0
414,301,51,0
414,301,52,0
414,301,53,0
414,301,54,0
414,301,55,0
414,301,56,0.01778
414,301,57,0.02032
414,301,58,0.02032
414,301,59,0.02286
414,301,60,0.02286
414,301,61,0.02286
414,301,62,0.02286
414,301,63,0.03048
414,301,64,0.03556
414,301,65,0.03556
414,301,66,0.04318
414,301,67,0.04318
414,301,68,0.04572
414,301,69,0.05842
414,301,70,0.0635
414,301,71,0.06604
414,301,72,0.07112
414,301,73,0.08128
414,301,74,0.08382
414,301,75,0.0889
414,301,76,0.09144
414,301,77,0.09144
414,301,78,0.09398
414,301,79,0.09398
414,301,80,0.09398
414,301,81,0.09398
414,301,82,0.09398
414,301,83,0.09398
414,301,84,0.1016
414,301,85,0.11176
414,301,86,0.11176
414,301,87,0.1143
414,301,88,0.1143
414,301,89,0.1143
414,301,90,0.11684
414,301,91,0.11938
414,301,92,0.12192
414,301,93,0.1524
414,301,94,0.15748
414,301,95,0.16256
414,301,96,0.17272
414,301,97,0.18542
414,301,98,0.1778
414,301,99,0.1778
414,301,100,0.18796
414,301,101,0.20066
414,301,102,0.20066
414,301,103,0.19812
414,301,104,0.21336
414,301,105,0.22098
414,301,106,0.22098
414,301,107,0.22352
414,301,108,0.2286
414,301,109,0.23368
414,301,110,0.23622
414,301,111,0.254
414,301,112,0.25654
414,301,113,0.2667
414,301,114,0.28448
414,301,115,0.2921
414,301,116,0.29718
414,301,117,0.3048
414,301,118,0.31242
414,301,119,0.31496
414,301,120,0.32004
414,301,121,0.32258
414,301,122,0.32512
414,301,123,0.3302
414,301,124,0.34036
414,301,125,0.34798
414,301,126,0.35306
414,301,127,0.3556
414,301,128,0.36322
414,301,129,0.38354
414,301,130,0.40894
414,301,131,0.42164
414,301,132,0.4318
414,301,133,0.43688
414,301,134,0.45212
414,301,135,0.4572
414,301,136,0.4572
414,301,137,0.46228
414,301,138,0.46228
414,301,139,0.46228
414,301,140,0.46228
414,301,141,0.46228
414,301,142,0.46228
414,301,143,0.46228
414,301,144,0.4699
414,301,145,0.47244
414,301,146,0.47498
414,301,147,0.47498
414,301,148,0.47752
414,301,149,0.47752
414,301,150,0.47752
414,301,151,0.48006
414,301,152,0.4826
414,301,153,0.48514
414,301,154,0.49022
414,301,155,0.49276
414,301,156,0.508
414,301,157,0.52578
414,301,158,0.55118
414,301,159,0.55626
414,301,160,0.56134
414,301,161,0.56134
414,301,162,0.56134
414,301,163,0.56642
414,301,164,0.5715
414,301,165,0.57658
414,301,166,0.58166
414,301,167,0.57912
414,301,168,0.59182
414,301,169,0.59436
414,301,170,0.5969
414,301,171,0.59944
414,301,172,0.59944
414,301,173,0.59944
414,301,174,0.59944
414,301,175,0.60198
414,301,176,0.60198
414,301,177,0.60452
414,301,178,0.60706
414,301,179,0.60706
414,301,180,0.6096
414,301,181,0.6223
414,301,182,0.6223
414,301,183,0.6223
414,301,184,0.6223
414,301,185,0.62484
414,301,186,0.62484
414,301,187,0.62484
414,301,188,0.62484
414,301,189,0.63246
414,301,190,0.63246
414,301,191,0.63246
414,301,192,0.64516
414,301,193,0.64516
414,301,194,0.6477
414,301,195,0.6477
414,301,196,0.6477
414,301,197,0.6477
414,301,198,0.6477
414,301,199,0.6477
414,301,200,0.6477
414,301,201,0.6477
414,301,202,0.65024
414,301,203,0.65024
414,301,204,0.65024
414,301,205,0.65024
414,301,206,0.65024
414,301,207,0.65278
414,301,208,0.65532
414,301,209,0.6604
414,301,210,0.6604
414,301,211,0.66548
414,301,212,0.66548
414,301,213,0.66548
414,301,214,0.66548
414,301,215,0.66548
414,301,216,0.66802
414,301,217,0.66802
414,301,218,0.66294
414,301,219,0.66294
414,301,220,0.66802
414,301,221,0.67056
414,301,222,0.6731
414,301,223,0.6731
414,301,224,0.66802
414,301,225,0.66294
414,301,226,0.66294
414,301,227,0.66548
414,301,228,0.66802
414,301,229,0.66802
414,301,230,0.67564
414,301,231,0.67564
414,301,232,0.6731
414,301,233,0.68326
414,301,234,0.68834
414,301,235,0.69088
414,301,236,0.69342
414,301,237,0.68834
414,301,238,0.69088
414,301,239,0.69088
414,301,240,0.69342
414,301,241,0.69088
414,301,242,0.68326
414,301,243,0.6731
414,301,244,0.66548
414,301,245,0.6604
414,301,246,0.65278
414,301,247,0.65024
414,301,248,0.65024
414,301,249,0.6477
414,301,250,0.64262
414,301,251,0.63246
414,301,252,0.61722
414,301,253,0.60452
414,301,254,0.59436
414,301,255,0.58928
414,301,256,0.57912
414,301,257,0.5842
414,301,258,0.5842
414,301,259,0.57912
414,301,260,0.56642
414,301,261,0.55118
414,301,262,0.53848
414,301,263,0.51816
414,301,264,0.508
414,301,265,0.4953
414,301,266,0.47244
414,301,267,0.44958
414,301,268,0.42164
414,301,269,0.40132
414,301,270,0.38354
414,301,271,0.3683
414,301,272,0.3429
414,301,273,0.3175
414,301,274,0.29718
414,301,275,0.2794
414,301,276,0.25654
414,301,277,0.22606
414,301,278,0.19558
414,301,279,0.14224
414,301,280,0.09906
414,301,281,0.06858
414,301,282,0.04318
414,301,283,0.02032
414,301,284,0
414,301,285,0
414,301,286,0
414,301,287,0
414,301,288,0
414,301,289,0
414,301,290,0
414,301,291,0
414,301,292,0
414,301,293,0
414,301,294,0
414,301,295,0
414,301,296,0
414,301,297,0
414,301,298,0
414,301,299,0
414,301,300,0
414,301,301,0
414,301,302,0
414,301,303,0
414,301,304,0
414,301,305,0
414,301,306,0
414,301,307,0
414,301,308,0
414,301,309,0
414,301,310,0
414,301,311,0
414,301,312,0
414,301,313,0
414,301,314,0
414,301,315,0
414,301,316,0
414,301,317,0
414,301,318,0
414,301,319,0
414,301,320,0
414,301,321,0
414,301,322,0
414,301,323,0
414,301,324,0
414,301,325,0
414,301,326,0
414,301,327,0
414,301,328,0
414,301,329,0
414,301,330,0
414,301,331,0
414,301,332,0
414,301,333,0
414,301,334,0
414,301,335,0
414,301,336,0
414,301,337,0
414,301,338,0
414,301,339,0
414,301,340,0
414,301,341,0
414,301,342,0
414,301,343,0
414,301,344,0
414,301,345,0
414,301,346,0
414,301,347,0
414,301,348,0
414,301,349,0
414,301,350,0
414,301,351,0
414,301,352,0
414,301,353,0
414,301,354,0
414,301,355,0
414,301,356,0
414,301,357,0
414,301,358,0
414,301,359,0
414,301,360,0
414,301,361,0
414,301,362,0
414,301,363,0
414,301,364,0
414,301,365,0
414,301,366,0
414,301,367,0
414,301,368,0
414,301,369,0
414,301,370,0
414,301,371,0
414,301,372,0
414,301,373,0
414,301,374,0
414,301,375,0
414,301,376,0
414,301,377,0
414,301,378,0
414,301,379,0
414,301,380,0
414,301,381,0
414,301,382,0
414,301,383,0
414,301,384,0
414,301,385,0
414,301,386,0
414,301,387,0
414,301,388,0
414,301,389,0
414,301,390,0
414,301,391,0
414,301,392,0
414,301,393,0
414,301,394,0
414,301,395,0
414,301,396,0
414,301,397,0
414,301,398,0
414,301,399,0
414,301,400,0
414,301,401,0
414,301,402,0
414,301,403,0
414,301,404,0
414,301,405,0
414,301,406,0
414,301,407,0
414,301,408,0
414,301,409,0
414,301,410,0.00254
414,301,411,0.00508
414,301,412,0.00762
414,301,413,0.0127
414,301,414,0.0127
414,301,415,0.0127
414,301,416,0.0127
414,301,417,0.0127
414,301,418,0.0127
414,301,419,0.0127
414,301,420,0.0127
414,301,421,0.0127
414,301,422,0.0127
414,301,423,0.0127
414,301,424,0.01524
414,301,425,0.01524
414,301,426,0.01524
414,301,427,0.02032
414,301,428,0.02032
414,301,429,0.02032
414,301,430,0.02032
414,301,431,0.02032
414,301,432,0.02032
414,301,433,0.02286
414,301,434,0.02286
414,301,435,0.02286
414,301,436,0.02286
414,301,437,0.0254
414,301,438,0.03048
414,301,439,0.03048
414,301,440,0.03302
414,301,441,0.03302
414,301,442,0.04064
414,301,443,0.04064
414,301,444,0.04064
414,301,445,0.04064
414,301,446,0.04064
414,301,447,0.04064
414,301,448,0.04064
414,301,449,0.04064
414,301,450,0.04064
414,301,451,0.04064
414,301,452,0.04064
414,301,453,0.04064
414,301,454,0.04064
414,301,455,0.04064
414,301,456,0.04064
414,301,457,0.04064
414,301,458,0.04064
414,301,459,0.04064
414,301,460,0.04064
414,301,461,0.04064
414,301,462,0.04064
414,301,463,0.04064
414,301,464,0.04064
414,301,465,0.04064
414,301,466,0.0508
414,301,467,0.0635
414,301,468,0.0635
414,301,469,0.0635
414,301,470,0.07112
414,301,471,0.07112
414,301,472,0.07112
414,301,473,0.07112
414,301,474,0.07112
414,301,475,0.07112
414,301,476,0.07112
414,301,477,0.07112
414,301,478,0.07112
414,301,479,0.07112
414,301,480,0.07112
414,301,481,0.07112
414,301,482,0.0762
414,301,483,0.0762
414,301,484,0.08128
414,301,485,0.08128
414,301,486,0.08382
414,301,487,0.09144
414,301,488,0.1016
414,301,489,0.1016
414,301,490,0.12192
414,301,491,0.12192
414,301,492,0.12192
414,301,493,0.12192
414,301,494,0.12192
414,301,495,0.12192
414,301,496,0.12446
414,301,497,0.12446
414,301,498,0.12446
414,301,499,0.12446
414,301,500,0.127
414,301,501,0.13462
414,301,502,0.14732
414,301,503,0.15494
414,301,504,0.15494
414,301,505,0.16256
414,301,506,0.16256
414,301,507,0.16256
414,301,508,0.16256
414,301,509,0.17272
414,301,510,0.17272
414,301,511,0.17526
414,301,512,0.1778
414,301,513,0.1778
414,301,514,0.18034
414,301,515,0.18034
414,301,516,0.18034
414,301,517,0.18034
414,301,518,0.18034
414,301,519,0.1905
414,301,520,0.20574
414,301,521,0.20828
414,301,522,0.21082
414,301,523,0.21082
414,301,524,0.21336
414,301,525,0.21336
